mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
14.111876,18.891336,67.41918,188.98808,0.07916941,0.114501104,0.050219778,0.027889546,0.15041648,0.05874661,0.3844526,1.4613767,2.341028,9.501596,0.007819175,0.01850753,0.009225747,0.011208736,0.01333565,0.0028945673,10.429855,20.52389,99.446075,704.5123,0.12478863,0.08399286,0.42658123,0.07006188,0.27917778,0.08691713
13.922441,19.076439,69.867065,347.41214,0.07715615,0.11048231,0.058046676,0.018259281,0.14658268,0.056965746,0.3398824,1.5254127,2.5251539,29.590616,0.0075420197,0.016693495,0.010704758,0.009893389,0.014711491,0.0035404062,12.596914,20.799973,109.48784,738.34814,0.1296766,0.10061646,0.37739462,0.094020545,0.26328552,0.08120899
13.806088,21.156687,74.575134,317.16943,0.080116734,0.12543024,0.06461559,0.036506973,0.15356053,0.058721986,0.3919462,1.4958402,2.27361,19.566526,0.0067427605,0.022444582,0.009620156,0.012541196,0.015360781,0.0033456632,12.158049,20.947622,99.26228,917.95593,0.12673713,0.16746864,0.43386722,0.10385301,0.25762293,0.084909536
12.722636,22.766346,56.033195,131.48396,0.08190351,0.12750746,0.036261994,0.05256744,0.15171902,0.059607796,0.33248216,1.3950392,2.4103832,0.013480666,0.007772609,0.022066347,-0.0063778777,0.011013013,0.011969595,0.003547551,9.441096,17.966274,85.5649,909.8943,0.119994305,0.10164853,0.44568673,0.045518365,0.26458585,0.080976956
13.402366,23.526648,70.893555,268.30417,0.08620079,0.13388427,0.05260571,0.06128066,0.1662248,0.059085734,0.37062648,1.6224854,2.682574,22.276955,0.008250987,0.017643398,0.0019238779,0.0104289185,0.011209977,0.0030486006,11.482651,21.54309,97.22735,1000.45667,0.12695827,0.13504083,0.46320012,0.078473106,0.2694827,0.083470926
13.168423,20.960403,69.19825,151.06984,0.0778453,0.12742631,0.03340087,0.043911513,0.1571866,0.05737309,0.3820601,1.5666722,2.2756424,10.082417,0.00833816,0.01701643,-0.0016836057,0.010583193,0.012507661,0.0025117504,8.808463,19.490961,91.338394,796.32166,0.12766752,0.0852241,0.4572814,0.066877335,0.26519793,0.08465159
12.570262,20.68431,66.54098,178.88573,0.08165354,0.12692541,0.020240724,0.051392753,0.15893471,0.058376286,0.3956611,1.579247,1.916089,-0.31673098,0.007917595,0.016992277,-0.0051454995,0.010775065,0.013328202,0.0034410872,10.578664,20.685802,95.95985,792.1935,0.12806611,0.13577141,0.44047934,0.05106211,0.27036744,0.08219179
13.305107,21.441025,65.51678,171.95427,0.079091676,0.13051462,0.044767223,0.043219056,0.14120698,0.0586217,0.3991023,1.3786324,2.6377056,14.0760765,0.008433221,0.019094441,0.0069672633,0.011551985,0.011947043,0.0033520905,8.83022,17.796537,89.15717,848.6515,0.11685096,0.08479985,0.5690189,0.086514786,0.25573468,0.08176765
12.569375,22.324924,60.534676,215.7321,0.08159314,0.12300051,0.045365542,0.05688101,0.16270739,0.059358135,0.397476,1.4951041,2.2972393,10.818689,0.0084427325,0.016190525,0.0005041194,0.010369797,0.012274517,0.0035692146,10.043036,18.917725,87.51771,862.4574,0.122455336,0.118464716,0.497263,0.06159055,0.26577172,0.079920344
13.886507,20.86444,64.56141,271.19623,0.07450233,0.124281146,0.06612914,0.027867982,0.14501958,0.05768733,0.3141279,1.4255325,2.5997655,31.162605,0.0070983227,0.023890676,0.009646306,0.0105320765,0.012890768,0.003279519,12.090377,18.200245,103.80456,846.31586,0.12110418,0.07970052,0.4664833,0.10276694,0.25040302,0.08424284
15.232334,17.453619,83.72468,319.32184,0.08287148,0.13446987,0.054665215,0.018623484,0.14597772,0.058686346,0.3835935,1.5271704,2.4358912,26.808386,0.008006726,0.023589721,0.023145154,0.012637152,0.014555594,0.0039353846,12.686046,23.787416,110.8475,855.3803,0.12724283,0.19358808,0.4705695,0.12902719,0.28109425,0.08819357
14.103771,19.967594,68.31725,234.70134,0.07397995,0.12938266,0.031485792,0.02700153,0.14247768,0.058313347,0.30891937,1.4855348,2.2503026,16.77721,0.00704459,0.020640036,0.008088047,0.011765517,0.013287868,0.0033187023,9.90651,19.319216,114.815475,937.89825,0.12169244,0.13854945,0.46408248,0.1066345,0.2539711,0.083950676
14.759744,18.969282,78.157265,303.37488,0.08584553,0.13090804,0.047611255,0.033630162,0.14943308,0.0594858,0.41175354,1.2911814,2.7259235,27.637085,0.007232745,0.023111483,0.017154435,0.011631356,0.014038088,0.003348789,11.2558975,21.523556,107.34849,780.3485,0.12807585,0.123044826,0.43616724,0.11025639,0.2682999,0.08920013
13.074634,23.000872,68.42526,247.84352,0.08175786,0.1448625,0.056223888,0.05787322,0.17039151,0.05857887,0.38120142,1.59104,2.262699,21.594505,0.007521431,0.016851526,0.0042711794,0.01041404,0.01175741,0.0030777957,11.424711,21.95502,100.44354,1050.1166,0.12615165,0.15369564,0.48713836,0.09490025,0.2590498,0.07979746
13.005617,22.800638,65.23524,167.54509,0.083739735,0.1283845,0.044826765,0.06325697,0.1636583,0.05908837,0.29319537,1.4357078,2.564455,16.301311,0.0077327173,0.015863938,-9.57343e-05,0.011921465,0.009872164,0.0031392588,9.710106,17.511515,96.21528,867.6784,0.12470301,0.07892928,0.5259304,0.07636566,0.25792232,0.08072803
13.527859,21.621874,74.36068,278.0899,0.08550196,0.1151048,0.056158405,0.04824252,0.16478221,0.05839798,0.39430416,1.4315006,2.6344924,17.511318,0.008217974,0.018267397,0.013574395,0.010486943,0.0125650745,0.0027151443,11.9339485,21.29165,98.072624,806.3725,0.121981815,0.127874,0.50019383,0.08407599,0.2633067,0.07889748
12.137138,23.491888,54.453117,19.798058,0.077654466,0.13133718,0.038881365,0.059723478,0.15498762,0.056216463,0.3489918,1.7733874,3.0252197,-11.723759,0.0094827525,0.011882199,-0.013154352,0.00997849,0.010215717,0.0029579948,9.275846,16.748676,83.80176,767.5006,0.12072926,0.045778386,0.56827366,0.03917397,0.2546837,0.07619208
11.995066,24.220104,58.981598,61.588097,0.0780216,0.13390213,0.023108102,0.056354854,0.157502,0.0572798,0.33202428,1.8308805,2.6575341,9.023521,0.007906382,0.010159388,-0.00871486,0.009959368,0.009431874,0.0031003887,9.204944,17.90908,99.85918,894.292,0.12220697,0.08221608,0.54029727,0.056140337,0.2679374,0.08023012
13.409516,19.939653,76.830414,199.49525,0.08340292,0.123066664,0.04538711,0.036221113,0.15249647,0.059727922,0.35630977,1.3913887,2.4754896,19.93745,0.0066899993,0.023492899,0.016910618,0.011315856,0.011703194,0.0034412988,12.966224,20.89514,110.12035,1004.97253,0.12458711,0.1313094,0.42625916,0.09193995,0.26667482,0.08629278
12.691599,22.557484,60.899303,72.04745,0.07529293,0.1362832,0.051091954,0.050520364,0.16147806,0.056318376,0.3932251,1.6158665,2.3123286,20.2947,0.007937072,0.017176412,-0.0011814738,0.008422091,0.010930046,0.0025581566,11.276343,19.635855,96.22448,1077.7207,0.121537186,0.11211667,0.5286446,0.08007457,0.25577345,0.081304334
13.323278,19.809483,72.441154,330.05606,0.085240714,0.11315528,0.04806449,0.041968618,0.16173847,0.059803788,0.3419772,1.4977125,2.62105,7.8174376,0.0076769623,0.016900577,0.01370547,0.010146096,0.016075928,0.0033947679,12.27466,19.86227,98.83022,681.48846,0.1237471,0.12776111,0.38419828,0.069770165,0.26752716,0.08216483
13.017017,21.050407,64.74842,158.90547,0.07745097,0.13061193,0.046424348,0.041835938,0.15362468,0.05637194,0.31150717,1.5460354,2.0434892,15.077101,0.007916897,0.019458711,0.0038182065,0.010029869,0.010190408,0.002854552,11.32235,20.164152,101.96582,841.5993,0.12634155,0.102112,0.43933418,0.074311286,0.27964368,0.08196215
13.47073,21.191593,70.41883,176.78194,0.07916927,0.13860282,0.047879297,0.04657623,0.15118223,0.058124784,0.33087856,1.6075082,2.165553,9.329424,0.0080476515,0.018216297,0.0053750016,0.011552132,0.0112680355,0.0028944367,9.562396,19.40913,96.749146,844.1751,0.120352745,0.12800454,0.5150941,0.08034109,0.24643625,0.08250106
13.7586565,22.2108,76.39118,294.63712,0.08105677,0.13839792,0.0549893,0.049527768,0.15532303,0.05904829,0.35926133,1.6097592,2.3764665,26.45901,0.006884449,0.019158073,0.0055853445,0.011010455,0.01162443,0.00278495,11.20151,21.246267,99.89535,966.0157,0.12279589,0.15684836,0.46669558,0.09725943,0.2729829,0.08344332
13.266741,23.378761,55.788334,-9.985573,0.08171127,0.12793083,0.043164894,0.05898376,0.15942314,0.057291534,0.3736693,1.4971333,2.336066,16.90105,0.009202211,0.010017077,-0.01078991,0.0088619385,0.009150649,0.0020611025,8.6028385,17.932104,87.37034,1001.4632,0.122141704,0.056233384,0.55336785,0.0478083,0.2609925,0.079906255
13.068957,19.691765,75.53687,305.57675,0.08773227,0.12855047,0.037846047,0.053452622,0.1661357,0.05889067,0.39813647,1.5258569,2.3259945,9.773516,0.008484566,0.016359199,0.012175145,0.010625719,0.013944417,0.0032721704,11.972491,22.406883,99.892555,672.07263,0.13130288,0.16438381,0.41723505,0.0773416,0.2745455,0.08306199
13.542156,20.076273,69.9161,275.03897,0.082626015,0.12932329,0.05235067,0.039579514,0.1588847,0.058742184,0.33711606,1.4602389,2.4658506,8.196766,0.007998768,0.018996105,0.0096504595,0.011783095,0.01308105,0.003255668,10.356728,19.710558,94.2203,704.89166,0.122703865,0.13986924,0.44845587,0.074305736,0.2725775,0.08095021
13.082067,21.310856,63.771614,215.132,0.08468205,0.11747053,0.051806923,0.03667756,0.15840466,0.059082337,0.37632167,1.4398463,2.6717606,12.519474,0.0076838895,0.016071469,0.008333392,0.00955426,0.014570198,0.0029071528,10.7884445,19.42814,93.8515,754.19617,0.12547696,0.095155396,0.41024944,0.06406728,0.252838,0.08112906
14.037468,19.492962,74.895744,366.90405,0.08119731,0.123176,0.057033252,0.03243178,0.14661106,0.059595548,0.31173497,1.372983,2.8234792,28.401308,0.007236245,0.02573983,0.016611427,0.012792866,0.01458627,0.00392943,12.383738,20.723846,105.76826,879.9441,0.12653281,0.14383571,0.4302487,0.10652973,0.2682354,0.08299634
12.783817,20.453886,67.10906,207.69493,0.080742426,0.12778251,0.0435221,0.047058184,0.15095267,0.058859862,0.39083987,1.3637139,2.4984875,5.721477,0.00823251,0.022176467,0.008881519,0.012121159,0.0141144525,0.0035866336,10.884492,18.962828,91.16266,809.2568,0.12153648,0.122931354,0.48921534,0.07492352,0.25388193,0.081571884
13.001941,20.688974,68.08413,160.03297,0.080980435,0.12439582,0.034719016,0.053240426,0.16033487,0.05768975,0.32628384,1.5776242,2.189219,4.179588,0.008333939,0.018810896,-0.0043924768,0.0097659575,0.011548713,0.0028082489,10.650455,19.310047,101.08818,846.27893,0.11901203,0.117291756,0.48907003,0.07205149,0.25105774,0.07650796
13.3668165,21.697008,64.172874,143.78212,0.07766381,0.14769848,0.01888135,0.039949972,0.13995898,0.05663857,0.27611548,1.876489,2.1467726,14.3226795,0.008362255,0.02080095,-0.007028764,0.01228294,0.009100181,0.0029713898,9.036706,18.192675,106.33797,913.49927,0.1229873,0.07631963,0.58487993,0.08012025,0.27587146,0.08153694
11.971598,24.232439,41.869522,-154.64189,0.076778516,0.123597905,0.057903666,0.06411744,0.16070125,0.055193678,0.41245645,1.6950225,2.7786944,-17.325039,0.010398808,0.007339168,-0.018152555,0.0073441323,0.0061399764,0.0019953118,8.004076,14.839578,75.41244,737.07745,0.11337358,-0.03777311,0.58928424,0.00094765134,0.2590686,0.07689202
11.898533,23.103,59.465717,-19.752724,0.07573655,0.13777076,0.024190463,0.067068174,0.15205014,0.059098862,0.4031282,1.501678,2.160806,-5.124394,0.009223662,0.018135525,-0.005686665,0.011014419,0.007591657,0.0027384113,7.963739,16.95695,77.187935,875.9642,0.12154697,0.08351726,0.54553217,0.04371446,0.24065143,0.08021018
14.032852,20.386477,69.06378,235.22752,0.07618038,0.138845,0.051901024,0.027081221,0.1466886,0.057990193,0.32841787,1.7160105,2.206943,14.659855,0.006760791,0.022426734,0.0030635,0.010947782,0.015118354,0.0038038867,11.915051,21.927917,106.971115,836.7617,0.12436726,0.1250644,0.45199355,0.08585948,0.2636322,0.08177584
14.702026,18.458235,84.13799,420.4975,0.08700998,0.108325,0.06006159,0.026569996,0.15357976,0.059949674,0.33743408,1.3921238,2.739942,26.424646,0.007526736,0.020872822,0.024777086,0.011341406,0.016089823,0.003004311,13.609819,22.082933,112.580376,774.0478,0.12604873,0.16431919,0.3704812,0.11414114,0.26625302,0.08082797
11.509104,21.480509,60.79727,119.62942,0.07451288,0.12654524,0.027551677,0.039324127,0.16451609,0.05619931,0.34730786,1.7362052,1.927507,7.954616,0.008014019,0.012900262,0.002651414,0.008556502,0.012262882,0.002589328,10.450352,19.675295,93.51672,855.3036,0.13235028,0.0938069,0.41467962,0.059361417,0.24255988,0.08088533
14.958243,17.386948,82.68549,298.5885,0.07904027,0.11471623,0.055809297,0.0061968146,0.13206464,0.05705548,0.38346455,1.4233148,2.834732,21.57604,0.007720934,0.020719798,0.01997224,0.012377116,0.014522598,0.0031115983,13.04472,21.27492,112.53737,648.8014,0.12530313,0.078668974,0.43751147,0.11983212,0.25714612,0.08647385
14.25369,19.9597,61.23498,120.12301,0.07145863,0.1134309,0.050954185,0.018754205,0.13010883,0.056498826,0.38799536,1.4568677,2.895625,-3.0914845,0.008693961,0.016735174,0.0023824852,0.012317193,0.012505504,0.0028308965,7.4141364,15.445379,86.2155,670.19586,0.12519065,0.026543953,0.50718474,0.09630183,0.23678133,0.08142612
13.539967,20.502718,66.300224,251.18593,0.07465,0.12390943,0.054499213,0.031243494,0.15123224,0.056438874,0.3687373,1.5245115,1.966883,24.1821,0.0067121256,0.020227391,0.0046685096,0.009237786,0.012581267,0.0033714273,10.121992,19.23285,97.88195,813.814,0.1214233,0.10153658,0.42750964,0.09117216,0.2515246,0.08151507
13.375635,20.20986,78.08887,340.00735,0.07801123,0.13796705,0.053651623,0.029553626,0.14784978,0.059270468,0.3431951,1.5951134,2.0716112,27.966997,0.0064484254,0.025470803,0.009465871,0.011573774,0.013883772,0.003051948,11.973145,20.30669,107.01471,1027.8309,0.12887286,0.17589255,0.42084008,0.10468929,0.25420383,0.08746202
12.2748375,23.125956,65.84375,55.64834,0.08049965,0.14081945,0.04224317,0.069342576,0.16813728,0.05886672,0.35571906,1.5818524,2.0496972,6.101501,0.0070188725,0.018378848,-0.014634421,0.010302598,0.008362076,0.0028575503,10.85048,19.857332,90.18932,975.93774,0.118262775,0.12493909,0.5121116,0.05481401,0.25589857,0.081581615
13.883478,18.701452,75.24372,270.6288,0.080974326,0.11865862,0.04330115,0.026234051,0.1455016,0.05936719,0.35454574,1.5711977,2.6338587,13.712891,0.007948853,0.01791535,0.015935285,0.011178108,0.014836582,0.003465064,12.183534,20.455103,106.01809,761.35645,0.12717633,0.16630521,0.41544184,0.09158495,0.26506865,0.08381235
13.090808,20.696016,73.20328,304.5152,0.081033245,0.13418266,0.04429132,0.049535386,0.1496025,0.06033239,0.30324802,1.4353577,2.5880084,22.741413,0.0067834123,0.02417619,0.015157182,0.013950922,0.012223583,0.0042316695,12.164813,18.673868,101.29128,940.9533,0.12424535,0.14632015,0.4851072,0.0977525,0.2671758,0.0826275
13.134071,20.095762,67.292305,131.89473,0.07646742,0.12124743,0.026231475,0.028970595,0.15296173,0.057629995,0.33625108,1.6182568,2.0227604,5.845737,0.0074781175,0.016876288,0.011363078,0.009729605,0.013517442,0.0031013053,11.232469,20.210253,91.042076,814.3966,0.12373722,0.10287907,0.37750593,0.0634607,0.2586119,0.083878346
14.527273,20.670534,67.878914,142.66139,0.07532554,0.13649237,0.046596378,0.033315632,0.13729545,0.058385022,0.39841047,1.6243615,2.4420815,9.417887,0.008012871,0.018900145,-0.0010904762,0.010550932,0.010359631,0.002571289,9.646648,18.19865,102.73138,749.2631,0.12420232,0.11214992,0.5281065,0.100895315,0.25359577,0.081243075
15.275523,19.332048,81.38536,400.55093,0.08281086,0.12258629,0.054654475,0.022677122,0.1494341,0.05834497,0.32725853,1.4934318,2.647192,38.604877,0.0071998416,0.020265715,0.019834012,0.011900792,0.015015175,0.0030589232,13.877438,24.195486,125.29356,969.00757,0.12946783,0.16851495,0.42060113,0.1287807,0.28279138,0.085897215
12.097891,20.039927,68.27206,261.9052,0.0789811,0.11876452,0.024989858,0.0411379,0.1613996,0.058341525,0.38448122,1.5315509,2.402511,11.501629,0.008002647,0.018052371,0.014968464,0.009251914,0.014742381,0.003290942,10.862203,21.481964,90.61187,739.98846,0.13375299,0.12869354,0.37584782,0.06229423,0.25851667,0.08293488
13.051461,20.28533,60.63505,93.7084,0.07591117,0.13847503,0.0214331,0.027719377,0.15588963,0.056236397,0.3234484,1.6277903,1.9966221,2.01868,0.008234254,0.014589346,0.0067796893,0.0104353875,0.010019371,0.0026207862,11.173804,19.769567,105.99792,791.8323,0.12310224,0.093619876,0.48078507,0.0553054,0.266782,0.0771828
12.45113,22.287153,66.42884,212.08919,0.08444717,0.14253314,0.036201164,0.05908234,0.15790439,0.058648627,0.33405593,1.6045307,2.43155,15.586742,0.008735137,0.017464392,-0.004757596,0.010926186,0.011325052,0.0034510538,10.455228,20.228058,96.65409,837.77716,0.123035684,0.119851775,0.5189573,0.063306175,0.27817658,0.082328506
13.295512,20.118715,71.97527,283.9891,0.08111714,0.12688757,0.027338069,0.044341724,0.15623704,0.0580181,0.33107013,1.5749567,2.148392,22.088242,0.007304486,0.025308687,0.0045085195,0.010529073,0.01443125,0.0034851013,12.971994,21.859133,104.35239,871.4056,0.13129614,0.14220513,0.42870206,0.09213384,0.26766145,0.08308711
13.371629,21.303854,72.45789,290.40314,0.079212956,0.15418783,0.055709746,0.04971765,0.16079442,0.058359206,0.3690037,1.526582,1.984263,24.003696,0.007288086,0.021148507,0.00075583725,0.011256876,0.010748736,0.0034824722,11.832804,21.572025,99.10366,919.73,0.12655564,0.15198644,0.48699683,0.09968879,0.2696506,0.08332076
13.691841,21.421978,73.06893,217.34596,0.08302932,0.12318294,0.051479068,0.04818692,0.15831524,0.059001964,0.31949785,1.5338657,2.3714986,26.836836,0.0074983784,0.02190064,0.0041869897,0.010096122,0.012256462,0.0025619732,12.658251,22.534853,102.08947,1117.759,0.12279644,0.16810977,0.42878944,0.07786725,0.2662275,0.080549225
13.855588,21.125883,69.00991,256.8419,0.08054413,0.13178177,0.049297422,0.030425236,0.15057307,0.05699527,0.4261501,1.5099878,2.3080246,19.34812,0.0069135767,0.021565225,-0.003643142,0.010537777,0.012554105,0.002924154,10.915939,20.776283,98.55378,811.7175,0.12844257,0.15695198,0.46982148,0.09415394,0.26265043,0.08545719
14.079133,20.773628,74.675125,294.0372,0.0828341,0.13811661,0.05134606,0.042944364,0.15297799,0.059526574,0.31605947,1.3163879,2.50314,31.327856,0.0075455825,0.023848759,0.013542211,0.012469657,0.0138885,0.0036100624,10.555372,20.145021,100.58376,955.9638,0.12022005,0.12461322,0.49343333,0.11180489,0.25342563,0.08151878
12.834907,19.760746,68.58063,321.28036,0.08101024,0.1184811,0.050595943,0.04246422,0.1673804,0.058307707,0.38188106,1.5616176,1.8697095,13.734077,0.006682949,0.018881895,0.005683502,0.009795857,0.015248122,0.0029035346,11.634169,21.37805,101.61103,838.7167,0.1253621,0.16174774,0.3763879,0.073004596,0.26212916,0.08298978
13.222666,21.799625,59.35941,25.365562,0.07438264,0.12592818,0.03709354,0.029231684,0.13226587,0.055066083,0.38287908,1.7749633,2.5368276,12.292881,0.008668163,0.015633667,-0.006226035,0.008873312,0.009530798,0.0023290918,8.282645,14.731239,104.82826,674.1789,0.120797366,0.00859613,0.5315815,0.08127508,0.23548687,0.0800063
12.095482,21.40685,60.62726,271.54718,0.07900303,0.1228422,0.04464428,0.049037322,0.15382859,0.05892379,0.41083822,1.4577525,2.402149,2.3678737,0.00811976,0.020016849,0.0041180532,0.011266123,0.013398448,0.0038428134,10.469758,16.978146,85.083176,765.74426,0.1244872,0.09668114,0.5049395,0.06588552,0.24557216,0.0807281
13.469996,19.228636,74.55423,274.37735,0.08132964,0.123704076,0.052689817,0.038031023,0.15067104,0.058676515,0.3584237,1.5789448,2.3240333,8.583178,0.008178039,0.01658968,0.016302299,0.0112270005,0.014285757,0.0032923932,12.55807,20.531784,104.422516,833.5015,0.12534633,0.12665728,0.4276462,0.08476744,0.26415873,0.08248168
13.238501,23.040445,65.30116,215.11397,0.07766954,0.13991408,0.048869032,0.05296621,0.14695169,0.0562537,0.30736023,1.6096997,2.442511,33.907246,0.008130246,0.018642578,-0.007832335,0.011414216,0.008223045,0.0027338336,10.10252,18.168833,97.30187,980.5807,0.12452098,0.10582548,0.62899536,0.089208566,0.26306343,0.07949085
13.373305,21.012358,68.59883,214.43031,0.076796345,0.13492252,0.044605017,0.040098626,0.14856833,0.058125608,0.36078766,1.5639291,2.251809,18.30749,0.0072897812,0.023924418,0.0021719877,0.011255758,0.011704017,0.003042991,10.348417,19.42877,98.21601,1051.4088,0.1242233,0.10867781,0.4706408,0.10122273,0.24042101,0.084134325
13.83678,20.436092,69.562416,234.79747,0.08028802,0.12325497,0.055361565,0.034339964,0.15087613,0.05763001,0.30872652,1.4867318,2.6761253,25.089197,0.0067629046,0.02348199,0.0080916025,0.01208779,0.011636736,0.003567971,11.510038,19.668291,101.52791,897.90936,0.121456,0.13853982,0.4774551,0.087576374,0.27792978,0.08277271
14.044722,19.186579,73.62486,325.2743,0.07823273,0.10624234,0.061081663,0.014004718,0.14034234,0.058185007,0.34039512,1.4775301,2.9253323,14.929762,0.008106825,0.019233406,0.017397985,0.009668667,0.014573069,0.0028123918,12.519209,19.5994,102.79343,822.6303,0.12894574,0.10730704,0.3532383,0.089966,0.2521733,0.083122924
14.33073,17.717836,72.81609,220.15187,0.07800918,0.12596682,0.04387904,0.017783282,0.14027373,0.058240935,0.35737792,1.4550403,2.344467,10.232693,0.008179873,0.020379798,0.010611981,0.01277717,0.014835686,0.0030660555,12.127578,22.258446,107.74111,759.4393,0.13198781,0.13077088,0.46549886,0.09757154,0.26861763,0.085571915
12.877755,20.811914,53.339966,165.55815,0.073846444,0.12407759,0.039736334,0.032102797,0.13724874,0.055191092,0.45739526,1.6564673,2.6345222,-6.088593,0.008910384,0.018847192,-0.0015700551,0.011524187,0.013355008,0.0031258615,8.971407,15.569169,90.43272,568.04895,0.12584476,0.053082682,0.5712083,0.06796987,0.2222002,0.07994643
12.522672,24.168732,57.061203,100.03408,0.07559437,0.15302742,0.03506221,0.06070026,0.16348596,0.058663484,0.3099205,1.5465418,1.6733257,18.346346,0.007641286,0.015289235,-0.010942472,0.011078723,0.005933738,0.0028588031,7.9591985,16.554935,80.4997,1052.5667,0.11674034,0.07884698,0.5644705,0.058163166,0.25618705,0.078785025
14.374542,17.910448,77.12209,441.9136,0.08203503,0.13320795,0.0513466,0.014001752,0.14422886,0.059108365,0.30902645,1.380241,2.6337357,25.923271,0.007223887,0.022728471,0.029068198,0.013158429,0.016006628,0.0043880176,12.553086,21.934557,113.3106,840.4891,0.12662034,0.16151857,0.41753703,0.12039325,0.27118003,0.084973395
14.287683,19.705301,77.29635,394.17804,0.08210696,0.12270148,0.056250386,0.030759282,0.15348819,0.05818112,0.3526356,1.6492025,2.1623983,30.052036,0.007300988,0.019357545,0.020164805,0.010373334,0.013608188,0.0031128787,12.363562,22.276255,115.31004,888.3112,0.12534188,0.15782365,0.44530767,0.10540565,0.28386158,0.08255466
13.861871,20.925728,67.53743,267.99878,0.08202501,0.123826005,0.04653135,0.03851698,0.14968665,0.059322096,0.36316234,1.3760084,2.6010456,23.217247,0.008164186,0.021288028,0.007952809,0.010981752,0.014060163,0.0035487406,11.406971,19.061157,104.335266,838.6398,0.12372123,0.10434603,0.46308264,0.08538364,0.27018645,0.08241354
14.431739,19.011951,81.54482,328.41193,0.07611015,0.118430756,0.05711579,0.02001348,0.14300612,0.056937393,0.40926012,1.6245202,2.8198185,37.920017,0.007413536,0.021888616,0.018260306,0.010247893,0.013269783,0.0029515182,12.785338,21.096712,111.90781,857.66815,0.12693241,0.13419673,0.4903629,0.115934975,0.24070089,0.08055272
13.106767,21.584799,68.2745,242.93889,0.082142256,0.12934019,0.06438439,0.05319496,0.15916689,0.05740468,0.39475402,1.5378289,2.608198,16.19619,0.007600496,0.023822857,0.0035498943,0.010599449,0.0115406895,0.0032973094,10.705342,18.788603,93.85987,810.26685,0.124672845,0.13492404,0.48574343,0.08979472,0.25889257,0.0829696
13.374874,21.08621,55.204067,-49.674294,0.0751753,0.12910445,0.027268045,0.03259581,0.1493426,0.056705877,0.36366656,1.4621171,2.0370793,-0.5964055,0.009072246,0.014747424,-0.0023619998,0.008869933,0.009654365,0.0023561951,8.439646,18.881914,89.90636,844.26074,0.12469757,0.03934925,0.48895568,0.041901764,0.2560504,0.08222436
14.215045,19.202929,74.45951,368.16733,0.07905558,0.12988676,0.06322738,0.0126687465,0.14341922,0.058483392,0.32553902,1.5574713,2.2377114,35.804317,0.006947024,0.021381538,0.014890159,0.011087713,0.012064559,0.0030341127,12.827362,20.22381,119.829704,904.26666,0.12421,0.12744723,0.42746878,0.12034632,0.26631328,0.08103369
13.182426,19.863426,65.60187,82.32815,0.07605988,0.131451,0.036198366,0.04063314,0.1446211,0.057647742,0.34689084,1.4947926,2.0599108,-3.235352,0.008929278,0.018470142,0.0045298934,0.011677632,0.010376352,0.0023789625,9.792916,18.584135,86.79337,880.5504,0.12398173,0.0553507,0.51149815,0.05861188,0.26691458,0.08420441
14.323588,19.645996,77.44929,268.5547,0.07687118,0.12733386,0.061242364,0.021929104,0.1364865,0.059244793,0.37737328,1.5216898,2.553086,19.802658,0.006838868,0.02202122,0.013901647,0.011366198,0.012878441,0.0034615602,11.898927,21.07251,101.866936,828.7707,0.123661,0.16966245,0.4868457,0.10809482,0.26843396,0.08360189
12.558471,20.53058,66.89435,156.90862,0.07504811,0.14453584,0.0067448993,0.029544655,0.14170928,0.058161817,0.35276705,1.6870108,2.1481993,-0.57002306,0.007165451,0.016475396,-0.0054875333,0.010869558,0.010800124,0.00319359,7.998717,17.074434,98.65312,832.5259,0.12372333,0.1254928,0.5219709,0.07802571,0.23024589,0.083881706
12.978481,22.376013,59.001095,171.68217,0.07986247,0.11857374,0.033878725,0.045606546,0.152589,0.0554919,0.3568611,1.7223681,2.0705595,10.151569,0.008029302,0.014728664,-0.00907488,0.008804645,0.012756653,0.002854226,10.311353,18.964216,99.80233,796.1889,0.12300979,0.09508266,0.4821866,0.051899593,0.2568925,0.07682756
12.434196,20.9865,55.058823,28.31289,0.081351794,0.11837966,0.025731765,0.05347796,0.15787199,0.057491064,0.3892379,1.593571,2.3050964,-12.055027,0.008981647,0.010014325,-0.004489647,0.009408272,0.008750391,0.0023744423,8.116212,17.458523,85.50753,770.40784,0.124148294,0.07651337,0.47949448,0.016026977,0.27010125,0.07958656
13.066396,20.19122,70.59252,329.6674,0.08496909,0.12501803,0.049398486,0.032974377,0.14987084,0.059921455,0.28340903,1.4094583,2.8468711,19.714901,0.007202363,0.021974724,0.018968198,0.013250691,0.015983108,0.0039314283,13.031379,21.1273,115.13288,879.1709,0.12781852,0.12191553,0.4198855,0.0909654,0.26559272,0.085097045
13.812669,20.799063,61.294456,-16.80497,0.080449104,0.12941115,0.03786722,0.039661177,0.1431175,0.057566755,0.4107411,1.5208678,2.5316844,-4.5783544,0.008654646,0.015132889,-0.00779661,0.010308928,0.010632199,0.0027911332,9.061216,18.711359,85.31987,730.99817,0.11879884,0.051664643,0.53197813,0.043082964,0.2678858,0.0800938
